# m c logL logPrior
3.523786850190992581e+00 1.067592754772227037e+00 -7.640817790902936224e+01 -6.208536882789478240e-02
3.523714587982729185e+00 1.068480623705570398e+00 -7.640816794956033675e+01 -6.208282248781147455e-02
3.524059329846225275e+00 1.053660735017426076e+00 -7.640807489185293377e+01 -6.209497080138113440e-02
3.515707380903954071e+00 1.078628862175025738e+00 -7.640805538425479426e+01 -6.180099194071270174e-02
3.510253128111969545e+00 1.137488887567129847e+00 -7.640804703834061229e+01 -6.160938511709934673e-02
3.520818513768161573e+00 1.092852863160866939e+00 -7.640803441365386561e+01 -6.198081503446322554e-02
3.523757066025872575e+00 1.067819301050968894e+00 -7.640772597360830787e+01 -6.208431930183633263e-02
3.509991514585809380e+00 1.137171342474877500e+00 -7.640760026241325420e+01 -6.160020216232192647e-02
3.509336543772029415e+00 1.132480605012762709e+00 -7.640751396610983193e+01 -6.157721488726905501e-02
3.523477323855048748e+00 1.052072065580995197e+00 -7.640743073542108732e+01 -6.207446225860367706e-02
3.512495892539015951e+00 1.133467560180880573e+00 -7.640738703275920329e+01 -6.168813697551728953e-02
3.524216259367142445e+00 1.056502201901243110e+00 -7.640732770076493807e+01 -6.210050121393866085e-02
3.522704310142978912e+00 1.078388405806865791e+00 -7.640730526885423046e+01 -6.204722828349960168e-02
3.524195788472009649e+00 1.056222301936353691e+00 -7.640705847847594612e+01 -6.209977977741925476e-02
3.521220852611665730e+00 1.089910550411748780e+00 -7.640698644828881925e+01 -6.199498146433612966e-02
3.512623226090104911e+00 1.097478478521942691e+00 -7.640693213871196576e+01 -6.169260964233827527e-02
3.515724055729419817e+00 1.078672183735144285e+00 -7.640692396729004088e+01 -6.180157818017260885e-02
3.522110519657722705e+00 1.053346405358218885e+00 -7.640684598406886607e+01 -6.202631256341797211e-02
3.513378588291106386e+00 1.092461667423541227e+00 -7.640681879620495920e+01 -6.171914552331202869e-02
3.514691940438056772e+00 1.125566961879469030e+00 -7.640669133325712892e+01 -6.176529718090115889e-02
3.510097155050371676e+00 1.118480698004099105e+00 -7.640662222405489956e+01 -6.160391018946356767e-02
3.510695474953551276e+00 1.137013251475371245e+00 -7.640653375102374412e+01 -6.162491358929670510e-02
3.516919105769646503e+00 1.072587432507869476e+00 -7.640652537675853750e+01 -6.184359998263784519e-02
3.512099556049378180e+00 1.101277342794260150e+00 -7.640636334711086874e+01 -6.167421645801120234e-02
3.521205361299447389e+00 1.089928489321771110e+00 -7.640635391403071708e+01 -6.199443598221986845e-02
3.522527807020663371e+00 1.052735940255520752e+00 -7.640626989180751139e+01 -6.204101075616901689e-02
3.523919957383006007e+00 1.053754934805189114e+00 -7.640598595842243412e+01 -6.209005933021123635e-02
3.514088911674959181e+00 1.127845122729863592e+00 -7.640579054102262546e+01 -6.174410439578448956e-02
3.515185646644239270e+00 1.081762287076966755e+00 -7.640573607986269167e+01 -6.178265065186839405e-02
3.516172073069898651e+00 1.076462279950875178e+00 -7.640560969747949116e+01 -6.181733023718334608e-02
3.522405624268859281e+00 1.080613328771197645e+00 -7.640556410892205008e+01 -6.203670690940447235e-02
3.519942287299930417e+00 1.098262725776408155e+00 -7.640555518493118825e+01 -6.194996852961132811e-02
3.515526391615944046e+00 1.121853731779727026e+00 -7.640549918918608796e+01 -6.179462905074110252e-02
3.509943311517780717e+00 1.136452322765025169e+00 -7.640547278021753641e+01 -6.159851025034202704e-02
3.523170579356253551e+00 1.073654764142773388e+00 -7.640539560274567066e+01 -6.206365465620738986e-02
3.513671385154740534e+00 1.090784606694222392e+00 -7.640538412001220081e+01 -6.172943301427617074e-02
3.517483604299658229e+00 1.070025459041108018e+00 -7.640533300927590687e+01 -6.186345453258457194e-02
3.519369356153293271e+00 1.061958547773177219e+00 -7.640524518571113788e+01 -6.192980332515423542e-02
3.510086909563464364e+00 1.136635230112045480e+00 -7.640522927429201161e+01 -6.160355056344396507e-02
3.522957643157524021e+00 1.052523094839117102e+00 -7.640520839066857661e+01 -6.205615277741007713e-02
3.510751286064733634e+00 1.136694380712619301e+00 -7.640519850474075270e+01 -6.162687296302591516e-02
3.523993124931449117e+00 1.063056518169725795e+00 -7.640484823825497074e+01 -6.209263772282060806e-02
3.511415493291665690e+00 1.135677205613932150e+00 -7.640466854433853428e+01 -6.165019383264376540e-02
3.509639565803752692e+00 1.134728983996827312e+00 -7.640439326439383194e+01 -6.158784940927576612e-02
3.511947267749998769e+00 1.134459059663460723e+00 -7.640419638274964598e+01 -6.166886805728340193e-02
3.517819200068573071e+00 1.068616845408586702e+00 -7.640417733437732295e+01 -6.187525962185547873e-02
3.512638638089482956e+00 1.097802143438297184e+00 -7.640390728453263591e+01 -6.169315100899569471e-02
3.523766065333604480e+00 1.066288478791188155e+00 -7.640381162038138996e+01 -6.208463641598336441e-02
3.518507688253349919e+00 1.065641746455447958e+00 -7.640375848126817004e+01 -6.189948176148966918e-02
3.515942141873096283e+00 1.119758689022105180e+00 -7.640373386269718026e+01 -6.180924572499588154e-02
3.523858952413521539e+00 1.054470445621904284e+00 -7.640365260367138944e+01 -6.208790958252460856e-02
3.522667147082994443e+00 1.077995998423516566e+00 -7.640363499247452239e+01 -6.204591914568922256e-02
3.509578384501233828e+00 1.133469348916071429e+00 -7.640340254685042964e+01 -6.158570218479145902e-02
3.524052236736499477e+00 1.059872492762321983e+00 -7.640322183117446286e+01 -6.209472083623762684e-02
3.514635503408545691e+00 1.085216550414274561e+00 -7.640319387206736224e+01 -6.176331360909920881e-02
3.510100191203873621e+00 1.135960816717659805e+00 -7.640285786888306063e+01 -6.160401676144735411e-02
3.522688437149985585e+00 1.053230983639935836e+00 -7.640275981310378484e+01 -6.204666912615103974e-02
3.511418520243007713e+00 1.135314687427933844e+00 -7.640263029510310844e+01 -6.165030012152796640e-02
3.518051243708481213e+00 1.067797767963753142e+00 -7.640233244946080049e+01 -6.188342276679394821e-02
3.509602979909066445e+00 1.127486391085110728e+00 -7.640231041935743406e+01 -6.158656538293300065e-02
3.519401740618685714e+00 1.101190430971814571e+00 -7.640230399077236711e+01 -6.193094305934916666e-02
3.509732312144095090e+00 1.124872113602672030e+00 -7.640216710754634732e+01 -6.159110451454167384e-02
3.524003635450057015e+00 1.060245191797067221e+00 -7.640211496663518176e+01 -6.209300811332608971e-02
3.518575751717093691e+00 1.105994567492485814e+00 -7.640191498398006331e+01 -6.190187660285755011e-02
3.512288931191470454e+00 1.100585424741457707e+00 -7.640185159522417280e+01 -6.168086768085061927e-02
3.522670910046953985e+00 1.053467994321498180e+00 -7.640168676472220000e+01 -6.204605170245516832e-02
3.523985591019368702e+00 1.057742010047646009e+00 -7.640165071119065487e+01 -6.209237222856063554e-02
3.511290158850345122e+00 1.108352989136564659e+00 -7.640163736580389298e+01 -6.164579289819641789e-02
3.523954895837739798e+00 1.061368117796445132e+00 -7.640156910923801092e+01 -6.209129053949388050e-02
3.517947512010529021e+00 1.068355840173998317e+00 -7.640154537422486669e+01 -6.187977348630536306e-02
3.520493907116179155e+00 1.094138024175338231e+00 -7.640152834520057468e+01 -6.196938675021069348e-02
3.518261944350693504e+00 1.107690662373808976e+00 -7.640136290931675944e+01 -6.189083554533161141e-02
3.518034297875822780e+00 1.067995461267906121e+00 -7.640132677240715964e+01 -6.188282660515316558e-02
3.509972855398338698e+00 1.135114661379434731e+00 -7.640130331322842494e+01 -6.159954722816584488e-02
3.516841360240218872e+00 1.115157058200831663e+00 -7.640130263022237500e+01 -6.184086576548136066e-02
3.511768891192975861e+00 1.134388013006754736e+00 -7.640125451686688507e+01 -6.166260372575371046e-02
3.522683120681089353e+00 1.053560067910381370e+00 -7.640119621993778765e+01 -6.204648184365729041e-02
3.518312006811223469e+00 1.066803006275968801e+00 -7.640112720594942175e+01 -6.189259688636009060e-02
3.523797783931279515e+00 1.064513932089075743e+00 -7.640106770695162197e+01 -6.208575411019498502e-02
3.518019905118331181e+00 1.068091118074844914e+00 -7.640106734442213110e+01 -6.188232026404396485e-02
3.515628213909457678e+00 1.120864598525987077e+00 -7.640106724632818214e+01 -6.179820869218100726e-02
3.517418572126448151e+00 1.112190791292220204e+00 -7.640106391011259745e+01 -6.186116705770031143e-02
3.511317475735778793e+00 1.135192854149274400e+00 -7.640102383437638878e+01 -6.164675207703741722e-02
3.509723005917223748e+00 1.125735004570926234e+00 -7.640098693074867242e+01 -6.159077789132315350e-02
3.523353642112733830e+00 1.053723188015846635e+00 -7.640098475433565284e+01 -6.207010443694532809e-02
3.518874127387211281e+00 1.064475958061132710e+00 -7.640086172241436202e+01 -6.191237562197554611e-02
3.520525861539232970e+00 1.093823649442116963e+00 -7.640081506641202225e+01 -6.197051170883280391e-02
3.509999461110014263e+00 1.121629081560889141e+00 -7.640034839844761905e+01 -6.160048108496295888e-02
3.516339825691275234e+00 1.076232165564606325e+00 -7.640029070836524738e+01 -6.182322884871274682e-02
3.514228856032690640e+00 1.126602987680728418e+00 -7.640026465001933786e+01 -6.174902226286416856e-02
3.518219326672809455e+00 1.107770990037295178e+00 -7.640009608986292733e+01 -6.188933615287038614e-02
3.512101503414263526e+00 1.133415796303899770e+00 -7.639999019998461449e+01 -6.167428485142364275e-02
3.509645197470177447e+00 1.130629063752580432e+00 -7.639990802971325934e+01 -6.158804706062740580e-02
3.509646409699379799e+00 1.130713630319102325e+00 -7.639990384637694376e+01 -6.158808960557872469e-02
3.514965327829528086e+00 1.123593226102591602e+00 -7.639988523904284534e+01 -6.177490627921870120e-02
3.519289183736620696e+00 1.101548969398824296e+00 -7.639980237244068917e+01 -6.192698179382785661e-02
3.519170786800926987e+00 1.063442331518194672e+00 -7.639966296686884561e+01 -6.192281513336527626e-02
3.513045378547294373e+00 1.095633195586336539e+00 -7.639964939599789773e+01 -6.170743915866250956e-02
3.511503222441371364e+00 1.134625054911303055e+00 -7.639961744447603564e+01 -6.165327440608067006e-02
3.510833370065859160e+00 1.135444047658319633e+00 -7.639959111389896407e+01 -6.162975476183998186e-02
3.510169837053401132e+00 1.119727721815994448e+00 -7.639956576177499414e+01 -6.160646142479750398e-02
3.518700038036358446e+00 1.065390971710538315e+00 -7.639927735264154762e+01 -6.190624978838536047e-02
3.509843557439086936e+00 1.133536753152485366e+00 -7.639926818064066083e+01 -6.159500898848332268e-02
3.512337408196331445e+00 1.132700595883470607e+00 -7.639926252254662131e+01 -6.168257034507661912e-02
3.511312019458560751e+00 1.134845600657638398e+00 -7.639913375026225140e+01 -6.164656048997077531e-02
3.522745538973487189e+00 1.053970869501177132e+00 -7.639910864862240203e+01 -6.204868066178802904e-02
3.523890993404441563e+00 1.059359052003904234e+00 -7.639907684576326119e+01 -6.208903866698470969e-02
3.516480198078002939e+00 1.075674349207657698e+00 -7.639898913810966974e+01 -6.182816491737355702e-02
3.510190347589901005e+00 1.134916986532599648e+00 -7.639896981195359160e+01 -6.160718138156655310e-02
3.515471036184958376e+00 1.081044365613933689e+00 -7.639866592993207917e+01 -6.179268303127672529e-02
3.515924963612868659e+00 1.078616595379084497e+00 -7.639848417487094423e+01 -6.180864174878075712e-02
3.517474048141433940e+00 1.111574806535863269e+00 -7.639838644844169835e+01 -6.186311839674243918e-02
3.509726226319355380e+00 1.131016368598486865e+00 -7.639831569116554988e+01 -6.159089091856950748e-02
3.514246320860530126e+00 1.126265436157134703e+00 -7.639819070039494875e+01 -6.174963601840886135e-02
3.517211850062172740e+00 1.072182586678722238e+00 -7.639807928546363769e+01 -6.185389599108886971e-02
3.510204108060665629e+00 1.119827332677879372e+00 -7.639800075780466670e+01 -6.160766440122986132e-02
3.514112512781291997e+00 1.089016591359050601e+00 -7.639796183834052101e+01 -6.174493376243023884e-02
3.510931125775009320e+00 1.112252446340254552e+00 -7.639786861148476760e+01 -6.163318684967886846e-02
3.513677055546739147e+00 1.128309362476521249e+00 -7.639776880357693756e+01 -6.172963225337800564e-02
3.517629136191098738e+00 1.110661512791388583e+00 -7.639760317366825859e+01 -6.186857369890268188e-02
3.515003592546714462e+00 1.083803347660752703e+00 -7.639753428485525433e+01 -6.177625127808154121e-02
3.519478835731877364e+00 1.100070084053681230e+00 -7.639733611433976534e+01 -6.193365637582305683e-02
3.518066919171299212e+00 1.108249501295817785e+00 -7.639718945386452731e+01 -6.188397423883718745e-02
3.510622057859770440e+00 1.115461065788168726e+00 -7.639698171768679913e+01 -6.162233616565784139e-02
3.513981999946350410e+00 1.127099928459031952e+00 -7.639697708441103430e+01 -6.174034747973477372e-02
3.517986826760699959e+00 1.068748501899948744e+00 -7.639694405478402928e+01 -6.188115656630909650e-02
3.516691954473188719e+00 1.115352119488678184e+00 -7.639684373172352139e+01 -6.183561151328229033e-02
3.510074389569160402e+00 1.121992691508429951e+00 -7.639682898348803519e+01 -6.160311110154657183e-02
3.520521122540119396e+00 1.059036907499891544e+00 -7.639679978240175728e+01 -6.197034487125571700e-02
3.515632945392573649e+00 1.080408710664161331e+00 -7.639667284831766381e+01 -6.179837503364832285e-02
3.515479373462886414e+00 1.120953139489081707e+00 -7.639644957019491756e+01 -6.179297612621504482e-02
3.517663805173052438e+00 1.070279141381347499e+00 -7.639636911718943679e+01 -6.186979323112279383e-02
3.516875007611750537e+00 1.074038131563568976e+00 -7.639626285337399736e+01 -6.184204909582075027e-02
3.514774852217857237e+00 1.123914183776495879e+00 -7.639621882475861980e+01 -6.176821130891530648e-02
3.509956327245809860e+00 1.124206686297506419e+00 -7.639619303363407710e+01 -6.159896709586448055e-02
3.517327420115714087e+00 1.071866769073809955e+00 -7.639619295507901597e+01 -6.185796090148932419e-02
3.514232294859731098e+00 1.088526411028762908e+00 -7.639614609030456904e+01 -6.174914311117545712e-02
3.520039323833721756e+00 1.060716292780981451e+00 -7.639611657405734491e+01 -6.195338420667882706e-02
3.522404512860333625e+00 1.054885258928583758e+00 -7.639610475866197703e+01 -6.203666776109422604e-02
3.519747293341521477e+00 1.061758635926110195e+00 -7.639599775456633779e+01 -6.194310504492482605e-02
3.523137146113713758e+00 1.054892197378029195e+00 -7.639599655591186433e+01 -6.206247675163142907e-02
3.521559419896529874e+00 1.085678514316507304e+00 -7.639588816058309817e+01 -6.200690373930992094e-02
3.513236319043649747e+00 1.094900287335954348e+00 -7.639585166838216423e+01 -6.171414716723687410e-02
3.512321529265826303e+00 1.101293760079487427e+00 -7.639583825709243570e+01 -6.168201262472115809e-02
3.518445158952230312e+00 1.066896905312481048e+00 -7.639583693192088276e+01 -6.189728168277192771e-02
3.512373598946289199e+00 1.100956751157550428e+00 -7.639555950338868229e+01 -6.168384149287452906e-02
3.513100696947543344e+00 1.095858255891385413e+00 -7.639551685292769889e+01 -6.170938253446656835e-02
3.519903332181612665e+00 1.061281926490343253e+00 -7.639544089617584177e+01 -6.194859733951609687e-02
3.514973356786357250e+00 1.122955016641453474e+00 -7.639513634289613719e+01 -6.177518849458975975e-02
3.509885435955699240e+00 1.126789049220644712e+00 -7.639501979429641665e+01 -6.159647886766964064e-02
3.520747025413543785e+00 1.058623695216475147e+00 -7.639496991103484902e+01 -6.197829808479157765e-02
3.510158837308813506e+00 1.121612345001590905e+00 -7.639486410047973663e+01 -6.160607531568580014e-02
3.517035655908183678e+00 1.073459353416660322e+00 -7.639461798869001541e+01 -6.184769902464754693e-02
3.510800155679001833e+00 1.114287450784296141e+00 -7.639452667924632578e+01 -6.162858866557852089e-02
3.510561887637712708e+00 1.116765599905230388e+00 -7.639452136053355957e+01 -6.162022383467229830e-02
3.523166554103382087e+00 1.055522182767238526e+00 -7.639416109409901878e+01 -6.206351283976348915e-02
3.514720174703865219e+00 1.085894748762505468e+00 -7.639402877496233657e+01 -6.176628953235184516e-02
3.516351613003657395e+00 1.076955228252929109e+00 -7.639394956330076525e+01 -6.182364333136712575e-02
3.510023769623180190e+00 1.124345156322570816e+00 -7.639390813001423908e+01 -6.160133431659859521e-02
3.521464519642064417e+00 1.086060864821426053e+00 -7.639388165218642257e+01 -6.200356181548958429e-02
3.510166276847716205e+00 1.132879838654703653e+00 -7.639385576881622342e+01 -6.160633645559478178e-02
3.522499275662354101e+00 1.055296465234975001e+00 -7.639384223164346110e+01 -6.204000573520904865e-02
3.512523115668193086e+00 1.131336503149068973e+00 -7.639375441021863367e+01 -6.168909319051694984e-02
